id_marks,id_targets,timestamps,ranges,azimuths,elevations,dopplers,powers,type,beam_ids,encoder_radian
4.30E+05,0,3.30E+06,30150,2.1445,0.010742,0,242,0,-1,1.9205
4.30E+05,0,3.30E+06,33436,2.1069,0.011647,0,1503,0,-1,1.9267
4.30E+05,0,3.30E+06,33525,2.0404,0.010374,0,1693,0,-1,1.9267
4.30E+05,0,3.30E+06,22762,1.7871,0.14125,0,283,0,-1,1.9267
4.30E+05,0,3.30E+06,28426,2.0486,0.0046221,0,550,0,-1,1.9512
4.30E+05,0,3.30E+06,39307,2.2286,0.02995,1,90,0,-1,1.9635
4.30E+05,0,3.30E+06,26856,1.9187,0.0041075,0,1342,0,-1,1.9758
4.30E+05,0,3.30E+06,35775,2.0868,0.013993,0,20,0,-1,2.0617
4.30E+05,0,3.30E+06,2478.6,2.0698,0.30555,0,32732,0,-1,2.1414
4.30E+05,0,3.30E+06,2.69E+05,2.1691,0.012704,3,27,0,-1,2.1476
4.30E+05,0,3.30E+06,32270,2.4032,0.028989,0,216,0,-1,2.2335
4.30E+05,0,3.30E+06,43568,2.5936,0.015623,0,86,0,-1,2.3132
4.30E+05,0,3.30E+06,2.62E+05,2.2296,0.020711,1,16,0,-1,2.3194
4.30E+05,0,3.30E+06,1.24E+05,2.7168,0.020652,2,266,0,-1,2.4421
4.30E+05,0,3.30E+06,52250,2.6103,0.0063436,0,10117,0,-1,2.4482
4.30E+05,0,3.30E+06,59700,2.6284,0.0071791,0,5136,0,-1,2.4482
4.30E+05,0,3.30E+06,54900,2.5312,0.0051982,0,367,0,-1,2.5035
4.30E+05,0,3.30E+06,10389,2.7565,0.20882,0,104,0,-1,2.528
4.30E+05,0,3.30E+06,69000,2.7544,0.0013787,0,23993,0,-1,2.6078
4.30E+05,0,3.30E+06,1.70E+05,2.8888,0.0098565,0,55,0,-1,2.6384
4.30E+05,0,3.30E+06,28227,2.5314,0.053689,6,70,0,-1,2.6507
4.30E+05,0,3.30E+06,1.18E+05,2.4979,0.053959,1,6216,0,-1,2.663
4.30E+05,0,3.30E+06,65335,2.5217,0.010335,0,178,0,-1,2.6998
4.30E+05,0,3.30E+06,44550,2.9077,0.088708,0,40,0,-1,2.6998
4.30E+05,0,3.30E+06,7119.1,2.5546,0.34698,0,2.18E+05,0,-1,2.7059
4.30E+05,0,3.30E+06,1.58E+05,2.6955,0.044877,3,198,0,-1,2.7243
4.30E+05,0,3.30E+06,2.03E+05,2.7626,0.03166,3,457,0,-1,2.7428
4.30E+05,0,3.30E+06,48349,3.1694,0.064289,1,135,0,-1,2.8532
4.30E+05,0,3.30E+06,34698,3.2052,0.079123,1,365,0,-1,2.9084
4.30E+05,0,3.30E+06,38919,2.8592,0.064698,1,283,0,-1,2.9391
4.30E+05,0,3.30E+06,3.49E+05,3.4412,0.018012,1,23,0,-1,3.43
4.30E+05,0,3.30E+06,10555,3.3613,0.2731,0,86,0,-1,3.4484
4.30E+05,0,3.30E+06,15597,3.4575,0.16095,0,1005,0,-1,3.5527
4.30E+05,0,3.30E+06,2.24E+05,3.8676,0.028653,0,29,0,-1,3.7368
4.30E+05,0,3.30E+06,8573.9,4.2296,0.29177,0,42,0,-1,3.9515
4.30E+05,0,3.30E+06,4535.3,4.0803,0.28058,0,1503,0,-1,4.1908
4.30E+05,0,3.30E+06,10055,4.5156,0.17829,0,2.36E+05,0,-1,4.289
4.30E+05,0,3.30E+06,5420.7,4.5302,0.31034,0,1336,0,-1,4.332
4.30E+05,0,3.30E+06,10559,4.4044,0.16347,0,7.74E+06,0,-1,4.4792
4.30E+05,0,3.30E+06,10870,4.4043,0.16436,0,6.98E+06,0,-1,4.4792
4.30E+05,0,3.30E+06,1800,4.6657,0.30248,0,9.22E+05,0,-1,4.4792
4.30E+05,0,3.30E+06,26618,4.631,0.022341,0,156,0,-1,4.6756
4.30E+05,0,3.30E+06,39375,4.6932,0.075523,0,81,0,-1,4.6878
4.30E+05,0,3.30E+06,30704,4.9924,0.01355,0,273,0,-1,4.7124
4.30E+05,0,3.30E+06,30829,4.7509,0.0074437,0,337,0,-1,4.7185
4.30E+05,0,3.30E+06,52125,4.8448,0.013505,0,6.67E+05,0,-1,4.786
4.30E+05,0,3.30E+06,15073,4.6302,0.13212,0,1618,0,-1,4.7922
4.30E+05,0,3.30E+06,53049,4.7504,0.012511,0,1.82E+05,0,-1,4.7983
4.30E+05,0,3.30E+06,53236,4.6973,0.010767,0,420,0,-1,4.7983
4.30E+05,0,3.30E+06,37816,4.6182,0.011361,0,292,0,-1,4.8106
4.30E+05,0,3.30E+06,28627,4.5661,0.024471,0,13593,0,-1,4.8106
4.30E+05,0,3.30E+06,35802,4.7563,0.01614,0,66707,0,-1,4.8106
4.30E+05,0,3.30E+06,2.62E+05,4.8391,0.014047,0,19,0,-1,4.9026
4.30E+05,0,3.30E+06,15489,5.1142,0.16711,0,5873,0,-1,4.9701
4.30E+05,0,3.30E+06,33231,5.1635,0.099198,0,3620,0,-1,5.1419
4.30E+05,0,3.30E+06,47025,5.5736,0.02083,0,410,0,-1,5.3935
4.30E+05,0,3.30E+06,56748,5.3266,0.020316,0,81,0,-1,5.4119
4.30E+05,0,3.30E+06,1.14E+05,5.7163,0.023548,0,119,0,-1,5.4794
4.30E+05,0,3.30E+06,54067,5.3051,0.022019,0,6942,0,-1,5.4794
4.30E+05,0,3.30E+06,80175,5.6088,0.021272,0,93,0,-1,5.4794
4.30E+05,0,3.30E+06,54225,5.4586,0.022161,0,5105,0,-1,5.4917
4.30E+05,0,3.30E+06,68332,5.3971,0.02138,0,321,0,-1,5.5039
4.30E+05,0,3.30E+06,1.12E+05,5.3247,0.022079,0,1770,0,-1,5.5162
4.30E+05,0,3.30E+06,1.68E+05,5.7647,0.024919,0,314,0,-1,5.5407
4.30E+05,0,3.30E+06,1.31E+05,5.7408,0.024523,0,786,0,-1,5.553
4.30E+05,0,3.30E+06,1.70E+05,5.7594,0.024538,0,195,0,-1,5.553
4.30E+05,0,3.30E+06,84150,5.8666,0.022683,0,3785,0,-1,5.553
4.30E+05,0,3.30E+06,41438,5.539,0.02326,0,41,0,-1,5.553
4.30E+05,0,3.30E+06,64800,5.5476,0.02485,0,184,0,-1,5.5837
4.30E+05,0,3.30E+06,1.02E+05,5.8537,0.031649,0,10,0,-1,5.5837
4.30E+05,0,3.30E+06,91112,5.618,0.024407,0,1743,0,-1,5.596
4.30E+05,0,3.30E+06,1.34E+05,5.6212,0.022922,0,442,0,-1,5.596
4.30E+05,0,3.30E+06,28591,5.8607,0.043017,0,138,0,-1,5.6635
4.30E+05,0,3.30E+06,2.87E+05,5.685,0.027596,0,28,0,-1,5.7862
4.30E+05,0,3.31E+06,54799,5.9498,0.018038,0,79,0,-1,5.9334
4.30E+05,0,3.31E+06,2.24E+05,5.9816,0.05736,1,11,0,-1,6.0562
4.30E+05,0,3.31E+06,1.40E+05,6.0381,0.015682,0,147,0,-1,6.1421
4.30E+05,0,3.31E+06,1.40E+05,6.4222,0.020611,0,48,0,-1,6.1421
4.30E+05,0,3.31E+06,70710,6.2633,0.0090501,0,35775,0,-1,6.1605
4.30E+05,0,3.31E+06,3.10E+05,6.1529,0.025273,0,16,0,-1,6.1727
4.30E+05,0,3.31E+06,70200,6.0747,0.012094,0,9599,0,-1,6.1911
4.30E+05,0,3.31E+06,65853,6.3999,0.0060342,0,24649,0,-1,6.2402
4.31E+05,0,3.31E+06,1.99E+05,6.5291,0.076853,0,5,0,-1,6.2402
4.31E+05,0,3.31E+06,33300,6.1207,0.027737,0,33,0,-1,6.277
4.31E+05,0,3.31E+06,68717,6.5473,0.021487,0,35144,0,-1,0.098175
4.31E+05,0,3.31E+06,30286,0.44984,0.0044569,0,239,0,-1,0.20249
4.31E+05,0,3.31E+06,58241,0.49141,0.010701,0,7.15E+05,0,-1,0.28839
4.31E+05,0,3.31E+06,57975,0.60412,0.0082529,0,1.02E+05,0,-1,0.28839
4.31E+05,0,3.31E+06,33885,0.60797,0.033482,0,258,0,-1,0.33134
4.31E+05,0,3.31E+06,52800,0.2529,0.02058,0,4.45E+05,0,-1,0.34361
4.31E+05,0,3.31E+06,54543,0.54614,0.014242,0,7.11E+06,0,-1,0.38043
4.31E+05,0,3.31E+06,54750,0.46069,0.015749,0,4.00E+05,0,-1,0.38043
4.31E+05,0,3.31E+06,48676,0.42206,0.014385,0,2.38E+05,0,-1,0.41111
4.31E+05,0,3.31E+06,2.25E+05,0.50216,0.041339,0,18,0,-1,0.42338
4.31E+05,0,3.31E+06,34501,0.70117,0.013055,0,2155,0,-1,0.47247
4.31E+05,0,3.31E+06,42975,0.44461,0.0039106,0,13155,0,-1,0.51542
4.31E+05,0,3.31E+06,3.35E+05,0.82216,0.0058909,3,83,0,-1,0.52769
4.31E+05,0,3.31E+06,46481,0.68821,0.0038602,0,7.51E+05,0,-1,0.55223
4.31E+05,0,3.31E+06,51000,0.65623,0.0044527,0,7.93E+05,0,-1,0.55223
4.31E+05,0,3.31E+06,51287,0.59191,0.0038373,0,5.14E+06,0,-1,0.5645
4.31E+05,0,3.31E+06,44925,0.70541,0.0021684,0,63715,0,-1,0.57678
4.31E+05,0,3.31E+06,48237,0.53447,0.044451,0,2427,0,-1,0.58905
4.31E+05,0,3.31E+06,48450,0.83901,0.00032591,0,8.22E+06,0,-1,0.58905
4.31E+05,0,3.31E+06,51784,0.6052,0.0021959,0,25749,0,-1,0.62586
4.31E+05,0,3.31E+06,46721,0.6654,0.0048792,0,6.18E+05,0,-1,0.6995
4.31E+05,0,3.31E+06,45077,0.87008,0.0083654,0,10537,0,-1,0.73017
4.31E+05,0,3.31E+06,1.05E+05,0.67672,0.0068368,0,800,0,-1,0.73017
4.31E+05,0,3.31E+06,36873,0.6117,0.0037722,0,5278,0,-1,0.73017
4.31E+05,0,3.31E+06,41175,0.84314,0.05839,0,95,0,-1,0.73017
4.31E+05,0,3.31E+06,1.06E+05,0.64619,0.0070084,0,2652,0,-1,0.74858
4.31E+05,0,3.31E+06,42011,0.86901,0.060028,0,964,0,-1,0.79767
4.31E+05,0,3.31E+06,32384,0.89855,0.0046662,7,557,0,-1,0.82221
4.31E+05,0,3.31E+06,32475,0.768,0.0064584,7,667,0,-1,0.82221
4.31E+05,0,3.31E+06,45787,0.92777,0.00053877,0,35751,0,-1,0.82221
4.31E+05,0,3.31E+06,30355,0.76434,0.039471,7,73,0,-1,0.84676
4.31E+05,0,3.31E+06,3.22E+05,0.85735,0.0056408,3,1978,0,-1,0.89584
4.31E+05,0,3.31E+06,1520.1,1.0116,0.29772,0,2.52E+05,0,-1,0.91425
4.31E+05,0,3.31E+06,42468,0.98407,0.0035926,0,5959,0,-1,0.9388
4.31E+05,0,3.31E+06,3.51E+05,1.2152,0.022914,2,15,0,-1,0.96334
4.31E+05,0,3.31E+06,28186,0.85758,0.13958,1,34,0,-1,1.0247
4.31E+05,0,3.31E+06,91837,0.93859,0.040015,0,939,0,-1,1.0247
4.31E+05,0,3.31E+06,6104.6,0.93057,0.30968,0,361,0,-1,1.1229
4.31E+05,0,3.31E+06,94919,1.2589,0.041974,0,296,0,-1,1.1536
4.31E+05,0,3.31E+06,29325,1.0061,0.047194,0,12738,0,-1,1.1536
4.31E+05,0,3.31E+06,29426,1.1467,0.046145,0,62327,0,-1,1.1904
4.31E+05,0,3.31E+06,4962.8,1.4063,0.28325,0,352,0,-1,1.3806
4.31E+05,0,3.31E+06,26250,1.6347,0.001791,0,5942,0,-1,1.3867
4.31E+05,0,3.31E+06,30112,1.5392,0.0030407,0,78,0,-1,1.3867
4.31E+05,0,3.31E+06,32012,1.3085,0.0041072,0,1888,0,-1,1.3929
4.31E+05,0,3.31E+06,32100,1.4364,0.0046506,0,4273,0,-1,1.3929
4.31E+05,0,3.31E+06,28906,1.5814,0.0063539,0,356,0,-1,1.4419
4.31E+05,0,3.31E+06,54525,1.3499,0.075052,0,44,0,-1,1.4419
4.31E+05,0,3.31E+06,41400,1.8093,0.046502,0,1900,0,-1,1.4972
4.31E+05,0,3.31E+06,41606,1.7745,0.047377,0,2.84E+05,0,-1,1.5217
4.31E+05,0,3.31E+06,29835,1.4167,0.011013,0,5289,0,-1,1.5524
4.31E+05,0,3.31E+06,2.46E+05,1.8895,0.049684,0,20,0,-1,1.6137
4.31E+05,0,3.31E+06,26550,1.6541,0.009202,0,77265,0,-1,1.6444
4.31E+05,0,3.31E+06,33011,1.6179,0.017977,0,83,0,-1,1.6751
4.31E+05,0,3.31E+06,28358,1.479,0.0092665,0,1.90E+05,0,-1,1.7181
4.31E+05,0,3.31E+06,27532,1.9115,0.0067077,0,3320,0,-1,1.7794
4.31E+05,0,3.31E+06,28275,2.098,0.010309,0,3959,0,-1,1.8224
4.31E+05,0,3.31E+06,31275,1.9633,0.0084551,0,1041,0,-1,1.8224
4.31E+05,0,3.31E+06,33096,1.9686,0.10102,0,129,0,-1,1.8285
4.31E+05,0,3.31E+06,30150,1.8556,0.0068998,0,212,0,-1,1.9205
4.31E+05,0,3.31E+06,33450,2.0206,0.011543,0,365,0,-1,1.9205
4.31E+05,0,3.31E+06,28425,2.0109,0.0036346,0,448,0,-1,1.9512
4.31E+05,0,3.31E+06,2.64E+05,2.0655,0.054518,0,13,0,-1,1.9696
4.31E+05,0,3.31E+06,39226,2.0509,0.028566,1,262,0,-1,1.9696
4.31E+05,0,3.31E+06,2.24E+05,2.1295,0.030543,0,10,0,-1,1.9696
4.31E+05,0,3.31E+06,26847,2.1024,0.004267,0,986,0,-1,1.9819
4.31E+05,0,3.31E+06,32252,2.3583,0.027687,0,234,0,-1,2.2457
4.31E+05,0,3.31E+06,43566,2.2977,0.016162,0,107,0,-1,2.3132
4.31E+05,0,3.31E+06,31978,2.4321,0.030657,0,137,0,-1,2.3194
4.31E+05,0,3.31E+06,1.12E+05,2.2683,0.10647,0,4,0,-1,2.4176
4.31E+05,0,3.31E+06,1.51E+05,2.336,0.011872,2,659,0,-1,2.4298
4.31E+05,0,3.31E+06,3.08E+05,2.5277,0.030123,0,19,0,-1,2.436
4.31E+05,0,3.31E+06,1.44E+05,2.6833,0.031123,0,49,0,-1,2.4482
4.31E+05,0,3.31E+06,52253,2.3549,0.0068691,0,8288,0,-1,2.4544
4.31E+05,0,3.31E+06,59698,2.4893,0.0067602,0,5256,0,-1,2.4544
4.31E+05,0,3.31E+06,53846,2.4051,0.0094381,0,4928,0,-1,2.4728
4.31E+05,0,3.31E+06,1.20E+05,2.6661,0.039624,1,23,0,-1,2.4973
4.31E+05,0,3.31E+06,28378,2.4617,0.036062,0,37,0,-1,2.5157
4.31E+05,0,3.31E+06,6914.5,2.375,0.35349,0,1.85E+06,0,-1,2.5525
4.31E+05,0,3.31E+06,3.56E+05,2.3376,0.036312,1,15,0,-1,2.5525
4.31E+05,0,3.31E+06,64350,2.9059,0.0020704,0,28920,0,-1,2.6016
4.31E+05,0,3.31E+06,31736,2.9376,0.078572,0,56,0,-1,2.6323
4.31E+05,0,3.31E+06,1.20E+05,2.9312,0.054305,1,1835,0,-1,2.6691
4.31E+05,0,3.31E+06,44610,2.8844,0.091409,0,72,0,-1,2.7059
4.31E+05,0,3.31E+06,2.06E+05,2.6109,0.027934,3,161,0,-1,2.7428
4.31E+05,0,3.31E+06,1.63E+05,3.0123,0.015301,1,10,0,-1,2.7734
4.31E+05,0,3.31E+06,3.39E+05,2.8979,0.027047,0,17,0,-1,2.8593
4.31E+05,0,3.31E+06,93068,3.3855,0.074514,1,62,0,-1,3.16
4.31E+05,0,3.31E+06,1.68E+05,3.2478,0.03428,0,19,0,-1,3.3809
4.31E+05,0,3.31E+06,15585,3.516,0.16128,0,1186,0,-1,3.565
4.31E+05,0,3.31E+06,30525,3.9164,0.030585,0,26,0,-1,3.9393
4.31E+05,0,3.31E+06,8463.4,3.9352,0.12783,0,1199,0,-1,3.9761
4.31E+05,0,3.31E+06,4563.6,4.3956,0.30872,0,2882,0,-1,4.197
4.31E+05,0,3.31E+06,1.18E+05,4.3075,0.047633,1,7,0,-1,4.2338
4.31E+05,0,3.31E+06,5546.7,4.3079,0.31295,0,8571,0,-1,4.3442
4.31E+05,0,3.31E+06,10648,4.5074,0.16039,0,9.52E+05,0,-1,4.4363
4.31E+05,0,3.31E+06,10816,4.6477,0.16203,0,2.64E+06,0,-1,4.4792
4.31E+05,0,3.31E+06,1789.6,4.4653,0.30135,0,1.04E+06,0,-1,4.4792
4.32E+05,0,3.31E+06,28496,4.8039,0.017472,0,3111,0,-1,4.6817
4.32E+05,0,3.31E+06,26619,4.6783,0.025052,0,266,0,-1,4.6817
4.32E+05,0,3.31E+06,39375,4.5091,0.076517,0,40,0,-1,4.6878
4.32E+05,0,3.31E+06,30611,4.962,0.020317,0,75,0,-1,4.694
4.32E+05,0,3.31E+06,28950,5.0296,0.028855,0,2415,0,-1,4.7922
4.32E+05,0,3.31E+06,15043,5.042,0.14009,0,1769,0,-1,4.7983
4.32E+05,0,3.31E+06,53044,5.0311,0.013365,0,2.18E+05,0,-1,4.8044
4.32E+05,0,3.31E+06,35850,4.8692,0.015265,0,26860,0,-1,4.8228
4.32E+05,0,3.31E+06,37802,4.9325,0.010988,0,2871,0,-1,4.8228
4.32E+05,0,3.31E+06,33868,4.6696,0.014547,0,795,0,-1,4.829
4.31E+05,0,3.31E+06,28648,4.8599,0.024055,0,15162,0,-1,4.829
4.32E+05,0,3.31E+06,36000,5.0112,0.01437,0,3237,0,-1,4.829
4.32E+05,0,3.31E+06,15471,5.0338,0.17304,0,4802,0,-1,4.9701
4.32E+05,0,3.31E+06,10800,5.222,0.29801,0,74,0,-1,4.9701
4.32E+05,0,3.31E+06,19200,5.1347,0.16193,0,1.62E+05,0,-1,5.2524
4.32E+05,0,3.31E+06,1.28E+05,5.4853,0.062895,0,7,0,-1,5.3076
4.32E+05,0,3.31E+06,47089,5.3021,0.021364,0,268,0,-1,5.3873
4.32E+05,0,3.31E+06,3.34E+05,5.6061,0.044017,0,15,0,-1,5.4487
4.32E+05,0,3.31E+06,88125,5.7621,0.022089,1,48,0,-1,5.4487
4.32E+05,0,3.31E+06,54064,5.3347,0.022268,0,20596,0,-1,5.4855
4.32E+05,0,3.31E+06,56700,5.7653,0.021148,0,260,0,-1,5.4855
4.32E+05,0,3.31E+06,80175,5.3579,0.021741,0,85,0,-1,5.4855
4.32E+05,0,3.31E+06,1.12E+05,5.5697,0.021345,0,992,0,-1,5.5101
4.32E+05,0,3.31E+06,68322,5.4944,0.021725,0,947,0,-1,5.5101
4.32E+05,0,3.31E+06,1.12E+05,5.4329,0.022294,0,1624,0,-1,5.5285
4.32E+05,0,3.31E+06,1.69E+05,5.7427,0.022801,0,190,0,-1,5.5591
4.32E+05,0,3.31E+06,41451,5.6686,0.023627,0,56,0,-1,5.5714
4.32E+05,0,3.31E+06,1.31E+05,5.5287,0.023731,0,785,0,-1,5.5837
4.32E+05,0,3.31E+06,34865,5.4593,0.024072,0,106,0,-1,5.5898
4.32E+05,0,3.31E+06,91113,5.6693,0.024506,0,1309,0,-1,5.6021
4.32E+05,0,3.31E+06,28600,5.6698,0.04234,0,80,0,-1,5.6757
4.32E+05,0,3.31E+06,1.27E+05,5.9154,0.027402,0,10,0,-1,5.7494
4.32E+05,0,3.31E+06,54825,5.7747,0.01591,0,292,0,-1,5.9089
4.32E+05,0,3.31E+06,1.34E+05,6.0179,0.0899,0,6,0,-1,5.958
4.32E+05,0,3.32E+06,1.40E+05,6.2719,0.025157,0,58,0,-1,6.1175
4.32E+05,0,3.32E+06,1.40E+05,6.3384,0.016189,0,106,0,-1,6.1482
4.32E+05,0,3.32E+06,70793,6.1957,0.0062536,0,1.07E+06,0,-1,6.1666
4.32E+05,0,3.32E+06,65889,6.178,0.0058521,0,21758,0,-1,6.2402
4.32E+05,0,3.32E+06,63450,6.1855,0.0035803,0,1.77E+05,0,-1,6.2525
4.32E+05,0,3.32E+06,56216,6.2781,0.0049176,0,256,0,-1,0.0061359
4.32E+05,0,3.32E+06,69675,6.3271,0.010538,0,189,0,-1,0.018408
4.32E+05,0,3.32E+06,66825,6.3996,0.024887,0,4871,0,-1,0.12272
4.32E+05,0,3.32E+06,62250,0.14646,0.012489,0,5.32E+07,0,-1,0.19021
4.32E+05,0,3.32E+06,58182,0.41749,0.012688,0,6.08E+05,0,-1,0.28839
4.32E+05,0,3.32E+06,59625,0.44759,0.020293,0,3563,0,-1,0.28839
4.32E+05,0,3.32E+06,33882,0.37466,0.03298,0,298,0,-1,0.3068
4.32E+05,0,3.32E+06,54517,0.34096,0.013612,0,1.67E+06,0,-1,0.38043
4.32E+05,0,3.32E+06,54829,0.50713,0.01383,0,3.94E+06,0,-1,0.38043
4.32E+05,0,3.32E+06,48675,0.67597,0.012068,0,6.53E+06,0,-1,0.3927
4.32E+05,0,3.32E+06,44400,0.70491,0.007084,0,1.51E+05,0,-1,0.44792
4.32E+05,0,3.32E+06,34501,0.70412,0.012613,0,1657,0,-1,0.48474
4.32E+05,0,3.32E+06,3.30E+05,0.72548,0.0081432,3,422,0,-1,0.51542
4.32E+05,0,3.32E+06,3.30E+05,0.59797,0.0076685,2,236,0,-1,0.52155
4.32E+05,0,3.32E+06,49200,0.34112,0.0066873,0,5.36E+07,0,-1,0.52155
4.32E+05,0,3.32E+06,46442,0.56884,0.0038571,0,7.50E+05,0,-1,0.55837
4.32E+05,0,3.32E+06,48712,0.82793,0.10603,0,7440,0,-1,0.55837
4.32E+05,0,3.32E+06,51166,0.37647,0.0049272,0,3.80E+06,0,-1,0.57064
4.32E+05,0,3.32E+06,50995,0.43301,0.005644,0,6.21E+05,0,-1,0.57064
4.32E+05,0,3.32E+06,4564.4,0.52732,0.23253,0,2218,0,-1,0.60746
4.32E+05,0,3.32E+06,51786,0.76205,0.0019627,0,30528,0,-1,0.64427
4.32E+05,0,3.32E+06,46668,0.75377,0.0049557,0,44240,0,-1,0.6995
4.32E+05,0,3.32E+06,42825,0.62935,0.0047721,0,972,0,-1,0.6995
4.32E+05,0,3.32E+06,36963,0.81264,0.0048207,0,4791,0,-1,0.73017
4.32E+05,0,3.32E+06,41100,0.89221,0.0049082,0,1064,0,-1,0.73017
4.32E+05,0,3.32E+06,44916,0.82162,0.0053676,0,94511,0,-1,0.73017
4.32E+05,0,3.32E+06,1.06E+05,0.98561,0.0074543,0,3053,0,-1,0.75472
4.32E+05,0,3.32E+06,46432,0.98177,0.0019862,0,2.53E+05,0,-1,0.76699
4.32E+05,0,3.32E+06,1.03E+05,1.0479,0.059366,1,10,0,-1,0.80381
4.32E+05,0,3.32E+06,42081,0.87287,0.049395,0,881,0,-1,0.80381
4.32E+05,0,3.32E+06,34655,0.74485,0.00028241,7,559,0,-1,0.82835
4.32E+05,0,3.32E+06,32678,0.92911,0.0032234,7,40863,0,-1,0.85903
4.32E+05,0,3.32E+06,3.22E+05,1.1651,0.0054619,3,287,0,-1,0.88357
4.32E+05,0,3.32E+06,1518.9,1.0072,0.2785,0,3.47E+05,0,-1,0.91425
4.32E+05,0,3.32E+06,42450,0.91904,0.0025856,0,2730,0,-1,0.94493
4.32E+05,0,3.32E+06,28350,1.1213,0.13309,1,25,0,-1,1.0186
4.32E+05,0,3.32E+06,93626,1.0874,0.039218,0,828,0,-1,1.0308
4.32E+05,0,3.32E+06,6107.5,1.0392,0.305,0,1477,0,-1,1.0922
4.32E+05,0,3.32E+06,2.82E+05,1.424,0.036872,2,20,0,-1,1.1106
4.32E+05,0,3.32E+06,94944,1.4742,0.039321,0,149,0,-1,1.1536
4.32E+05,0,3.32E+06,29409,1.3957,0.046111,0,45248,0,-1,1.1597
4.32E+05,0,3.32E+06,29625,1.3933,0.077285,1,38,0,-1,1.1904
4.32E+05,0,3.32E+06,1.45E+05,1.4964,0.012462,0,8,0,-1,1.2763
4.32E+05,0,3.32E+06,4984.1,1.4854,0.28405,0,320,0,-1,1.3376
4.32E+05,0,3.32E+06,34188,1.2517,0.0024253,0,388,0,-1,1.3499
4.32E+05,0,3.32E+06,1.36E+05,1.6476,0.047528,0,17,0,-1,1.3683
4.32E+05,0,3.32E+06,26250,1.3258,0.0040788,0,9617,0,-1,1.3929
4.32E+05,0,3.32E+06,32068,1.6843,0.0033202,0,6721,0,-1,1.4051
4.32E+05,0,3.32E+06,6900,1.4528,0.34941,0,18,0,-1,1.4113
4.32E+05,0,3.32E+06,28911,1.5744,0.0066546,0,283,0,-1,1.4358
4.32E+05,0,3.32E+06,53568,1.5912,0.03696,0,70,0,-1,1.4358
4.32E+05,0,3.32E+06,27300,1.3013,0.0073004,0,110,0,-1,1.4603
4.32E+05,0,3.32E+06,41638,1.3629,0.052074,1,3.00E+05,0,-1,1.5463
4.32E+05,0,3.32E+06,29855,1.5002,0.011332,0,2978,0,-1,1.5463
4.32E+05,0,3.32E+06,26554,1.4835,0.0094073,0,68234,0,-1,1.6383
4.32E+05,0,3.32E+06,33000,1.8116,0.0094742,0,79,0,-1,1.6874
4.32E+05,0,3.32E+06,28358,1.6421,0.009016,0,2.95E+05,0,-1,1.7181
4.32E+05,0,3.32E+06,38698,1.8305,0.062598,0,683,0,-1,1.7181
4.32E+05,0,3.32E+06,27132,1.5427,0.021089,0,9438,0,-1,1.7181
4.32E+05,0,3.32E+06,27592,1.6457,0.0056159,0,4133,0,-1,1.7917
4.32E+05,0,3.32E+06,31275,2.0193,0.0076325,0,1295,0,-1,1.8346
4.32E+05,0,3.32E+06,28275,1.6683,0.0086514,0,5916,0,-1,1.8346
4.32E+05,0,3.32E+06,30124,2.0062,0.01102,0,331,0,-1,1.9205
4.32E+05,0,3.32E+06,28427,1.8442,0.0039912,0,930,0,-1,1.9574
4.32E+05,0,3.32E+06,39150,2.1719,0.030478,1,79,0,-1,1.9758
4.32E+05,0,3.32E+06,33449,2.0475,0.011733,0,1001,0,-1,2.0003
4.32E+05,0,3.32E+06,35250,2.4813,0.023857,0,29,0,-1,2.2028
4.32E+05,0,3.32E+06,1.81E+05,2.4647,0.036017,0,16,0,-1,2.2212
4.32E+05,0,3.32E+06,32126,2.4364,0.030185,0,46,0,-1,2.3132
4.32E+05,0,3.32E+06,31946,2.4558,0.031628,0,447,0,-1,2.3132
4.32E+05,0,3.32E+06,39672,2.7169,0.10447,1,209,0,-1,2.3869
4.32E+05,0,3.32E+06,6922.8,2.4496,0.34108,0,1.47E+07,0,-1,2.393
4.32E+05,0,3.32E+06,34345,2.4861,0.010022,0,415,0,-1,2.4114
4.32E+05,0,3.32E+06,52241,2.6052,0.0070023,0,10690,0,-1,2.4482
4.32E+05,0,3.32E+06,64425,2.8196,0.0015781,0,21407,0,-1,2.5955
4.33E+05,0,3.32E+06,31792,2.5126,0.08079,0,65,0,-1,2.6384
4.33E+05,0,3.32E+06,69000,2.5029,0.0017881,0,9407,0,-1,2.6753
4.33E+05,0,3.32E+06,1.23E+05,2.9837,0.053807,1,819,0,-1,2.6753
4.33E+05,0,3.32E+06,39670,2.9179,0.09626,0,569,0,-1,2.7182
4.33E+05,0,3.32E+06,2.08E+05,2.9221,0.030484,3,3012,0,-1,2.7489
4.33E+05,0,3.32E+06,1.46E+05,2.69,0.047604,0,19,0,-1,2.7734
4.33E+05,0,3.32E+06,33510,2.7652,0.046251,0,148,0,-1,2.9084
4.33E+05,0,3.32E+06,34859,2.785,0.074058,1,152,0,-1,2.9084
4.33E+05,0,3.32E+06,1.13E+05,3.1629,0.050248,1,14,0,-1,2.9637
4.33E+05,0,3.32E+06,39124,2.9156,0.071363,1,298,0,-1,2.9943
4.33E+05,0,3.32E+06,34200,3.1832,0.084096,1,125,0,-1,3.025
4.33E+05,0,3.32E+06,1.15E+05,3.2517,0.07113,0,10,0,-1,3.025
